Date,Account,Inbound Message,Created Time,snTypeColumn,Associated Cases,Replied Post,Status,Account.1,Account Type,Author Name,Campaign Name,ScheduledTime,PublishedTime,Sentiment,Inbound Message Tags,Volume of Fan Messages Replied (SUM),Agent,Response Time (SUM),Inbound Message Cleaned,Replied Post Cleaned
2023-08-01,UFS Sri Lanka Facebook,"Hi
Can you please sent me a price list for your products 
Thanks",2023-08-22 10:27:07,Facebook,7342177,"Hi Dilan, You can purchase this product for Rs.6,417/-.",SENT,UFS Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-22 17:38:35,2023-08-22 17:38:35,Neutral,,1.0,Randika Soyza,0 days 07:11:31.754000,Hi Can you please sent me a price list for your products Thanks,Hi Dilan You can purchase this product for Rs6417
2023-08-01,UFS Sri Lanka Facebook,How  much 1kg pac?,2023-08-23 15:15:06,Facebook,7361451,"Hi Sanilka, වැඩිදුර විමසීම් සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 1323 ( ගාස්තු රහිතයි ) හෝ  077 700 2 700 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න.",SENT,UFS Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-23 17:11:22,2023-08-23 17:11:22,Neutral,,1.0,Randika Soyza,0 days 01:56:19.453000,How much 1kg pac,Hi Sanilka වැඩිදුර විමසීම් සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 1323 ගාස්තු රහිතයි හෝ 077 700 2 700 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න
2023-08-01,UFS Sri Lanka Facebook,Contact nambar ekak denna,2023-08-21 23:14:58,Facebook,7336658,"Hi Vassula, Thank you for contacting Unilever Food Solutions!
Thank you for sharing the details! One of our representatives will get in touch with you as soon as possible.
",SENT,UFS Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-22 16:32:47,2023-08-22 16:32:48,Neutral,,1.0,Chamini Madhushika,0 days 17:17:50.569000,Contact nambar ekak denna,Hi Vassula Thank you for contacting Unilever Food Solutions Thank you for sharing the details One of our representatives will get in touch with you as soon as possible
2023-08-01,UFS Sri Lanka Facebook,Pls contact immedietleley,2023-08-22 10:46:34,Facebook,7342442,"Hi Apsara, Unilever Food Solution සමග සම්බන්ධ වුවාට ස්තූතියි! 
ඔබට Knorr Chicken Curry Mix 15g රුපියල් 150/- ට මිලදී ගැනීමට හැකිය.",SENT,UFS Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-23 13:27:31,2023-08-23 13:27:32,Neutral,,1.0,Randika Soyza,1 days 02:40:58.364000,Pls contact immedietleley,Hi Apsara Unilever Food Solution සමග සම්බන්ධ වුවාට ස්තූතියි ඔබට Knorr Chicken Curry Mix 15g රුපියල් 150 ට මිලදී ගැනීමට හැකිය
2023-08-01,UFS Sri Lanka Facebook,Seasoning powder packet eka g kiyd,2023-08-15 18:43:58,Facebook,7233077,"Hi Ramil, Thank you for contacting UFS Sri Lanka! 
Can you please send us your Contact details in order for us to further assist you? ",SENT,UFS Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-08-15 21:10:34,2023-08-15 21:10:35,Neutral,,1.0,Nethmi Kudahetty,0 days 02:26:37.337000,Seasoning powder packet eka g kiyd,Hi Ramil Thank you for contacting UFS Sri Lanka Can you please send us your Contact details in order for us to further assist you
2023-08-01,Lever Ayush Sri Lanka,Is this available. What is the wholesale price now?,2023-08-05 19:44:03,Facebook,7079463,"Hi Nishani, ඔව්, ඔබට භාවිතා කලහැකිය.",SENT,Lever Ayush Sri Lanka,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-08-05 21:32:10,2023-08-05 21:32:10,Neutral,,1.0,Nethmi Kudahetty,0 days 01:48:10.157000,Is this available What is the wholesale price now,Hi Nishani ඔව් ඔබට භාවිතා කලහැකිය
2023-08-01,Lever Ayush Sri Lanka,Meka face ekata use karanna puluwanda,2023-07-31 21:03:30,Facebook,7003315,"Hi Sachi, සමාවන්න, අධික ඉල්ලුම නිසා Ayush Saffron Face Cream නිෂ්පාදනයෙහි තොග සීමිත වී ඇති බැවින් දැනට එය මිලදී ගැනීමට නොමැති බව කරුණාවෙන් සලකන්න. ",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-01 09:12:38,2023-08-01 09:12:38,Neutral,,1.0,Chamini Madhushika,0 days 12:09:11.084000,Meka face ekata use karanna puluwanda,Hi Sachi සමාවන්න අධික ඉල්ලුම නිසා Ayush Saffron Face Cream නිෂ්පාදනයෙහි තොග සීමිත වී ඇති බැවින් දැනට එය මිලදී ගැනීමට නොමැති බව කරුණාවෙන් සලකන්න
2023-08-01,Lever Ayush Sri Lanka,කහ ක්‍රීම් එක විතරයි ද දැන් තියෙන්නේ සේෆ්රන් එක නැද්ද,2023-07-31 22:43:35,Facebook,7004514,"Hi Sanuri, Thank you for your appreciation!",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-01 09:55:38,2023-08-01 09:55:38,Positive,,1.0,Chamini Madhushika,0 days 11:12:06.026000,කහ ක්රීම් එක විතරයි ද දැන් තියෙන්නේ සේෆ්රන් එක නැද්ද,Hi Sanuri Thank you for your appreciation
2023-08-01,Lever Ayush Sri Lanka,Best product ❤️,2023-08-24 11:17:00,Facebook,7347524,"Hi Mohamed, ආයුෂ් කහ ෆේස් වොෂ් එක මගින් කුරුලෑ ඇති වීම වළක්වා, ඔබට ස්වභාවික රන්වන් සමක් ලබා ගැනීමට උපකාරී වේ.
",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-24 13:09:11,2023-08-24 13:09:13,Neutral,,1.0,Chamini Madhushika,0 days 01:52:13.512000,Best product ❤,Hi Mohamed ආයුෂ් කහ ෆේස් වොෂ් එක මගින් කුරුලෑ ඇති වීම වළක්වා ඔබට ස්වභාවික රන්වන් සමක් ලබා ගැනීමට උපකාරී වේ
2023-08-01,Lever Ayush Sri Lanka,Dark spot nethi venavatha?,2023-08-02 19:39:50,Facebook,7031677,"Hi Fazla, සමාවන්න, අධික ඉල්ලුම නිසා මෙම නිෂ්පාදනයෙහි තොග සීමිත වී ඇති බැවින් දැනට එය මිලදී ගැනීමට නොමැති බව කරුණාවෙන් සලකන්න.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-02 19:45:46,2023-08-02 19:45:46,Neutral,,1.0,Randika Soyza,0 days 00:05:59.566000,Dark spot nethi venavatha,Hi Fazla සමාවන්න අධික ඉල්ලුම නිසා මෙම නිෂ්පාදනයෙහි තොග සීමිත වී ඇති බැවින් දැනට එය මිලදී ගැනීමට නොමැති බව කරුණාවෙන් සලකන්න
2023-08-01,Lever Ayush Sri Lanka,15g eka ustore eke nane,2023-08-03 09:42:16,Facebook,7039099,"Hi Thegitha, You can purchase this product for Rs.230/-.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-03 12:58:45,2023-08-03 12:58:46,Neutral,,1.0,Randika Soyza,0 days 03:16:30.959000,15g eka ustore eke nane,Hi Thegitha You can purchase this product for Rs230
2023-08-01,Lever Ayush Sri Lanka,How much is the price,2023-07-31 21:16:00,Facebook,7003500,"Hi Sulani, Thank you for your appreciation!",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-01 09:14:02,2023-08-01 09:14:02,Neutral,,1.0,Chamini Madhushika,0 days 11:58:05.540000,How much is the price,Hi Sulani Thank you for your appreciation
2023-08-01,Lever Ayush Sri Lanka,මමත් ගානවා හොඳ ක්‍රීම් එකක්,2023-08-19 16:12:32,Facebook,7296212,"We're so glad to hear that, Champa :)",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-19 16:32:54,2023-08-19 16:32:56,Positive,,1.0,Randika Soyza,0 days 00:20:24.600000,මමත් ගානවා හොඳ ක්රීම් එකක්,Were so glad to hear that Champa
2023-08-01,Lever Ayush Sri Lanka,I use facewash &amp; cream .best product,2023-08-08 18:28:34,Facebook,7123262,"Hi Thilini, Lever ayush Anti Marks Turmeric Face Cream එක මගින් කුරුලෑ, ලප කැළැල් ඇති වීම වළක්වා, ඔබට දීප්තිමත් සහ පැහැපත් සමක් ලබා ගැනීමට උපකාරී වේ.",SENT,Lever Ayush Sri Lanka,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-08-08 21:15:09,2023-08-08 21:15:12,Neutral,,1.0,Nethmi Kudahetty,0 days 02:46:38.373000,I use facewash cream best product,Hi Thilini Lever ayush Anti Marks Turmeric Face Cream එක මගින් කුරුලෑ ලප කැළැල් ඇති වීම වළක්වා ඔබට දීප්තිමත් සහ පැහැපත් සමක් ලබා ගැනීමට උපකාරී වේ
2023-08-01,Lever Ayush Sri Lanka,mis pigmataion walata hudaida cream eka.,2023-08-14 12:16:16,Facebook,7210544,"Hi Tc Gamage, අපගේ වටිනා පාරිභෝගිකයකු වීම පිළිබඳ ඔබට ස්තූතියි!
",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-14 15:12:42,2023-08-14 15:12:44,Positive,,1.0,Chamini Madhushika,0 days 02:56:28.539000,mis pigmataion walata hudaida cream eka,Hi Tc Gamage අපගේ වටිනා පාරිභෝගිකයකු වීම පිළිබඳ ඔබට ස්තූතියි
2023-08-01,Lever Ayush Sri Lanka,"Mama ayush face cream,face wash,tooth paste,shampoo siyallama aurudu 3ka indan pawichchi karanne.best product.",2023-08-17 13:52:08,Facebook,7262661,"Hi Flower Decorations, ඔව්, නිර්දේශ කරන්න පුළුවන්.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-17 15:49:48,2023-08-17 15:49:48,Neutral,,1.0,Randika Soyza,0 days 01:57:43.492000,Mama ayush face creamface washtooth pasteshampoo siyallama aurudu 3ka indan pawichchi karannebest product,Hi Flower Decorations ඔව් නිර්දේශ කරන්න පුළුවන්
2023-08-01,Lever Ayush Sri Lanka,Normal skin akata hodaida,2023-08-20 17:02:49,Facebook,7314672,"Hi Rithu, You can purchase Lever ayush Anti Marks Turmeric Face Cream 15g for Rs.230/-.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-20 17:19:31,2023-08-20 17:19:33,Neutral,,1.0,Randika Soyza,0 days 00:16:44.662000,Normal skin akata hodaida,Hi Rithu You can purchase Lever ayush Anti Marks Turmeric Face Cream 15g for Rs230
2023-08-01,Lever Ayush Sri Lanka,I want 2 cream how many,2023-08-13 21:12:51,Facebook,7202912,"Hi Tharsha, You can purchase this product for Rs.230/-.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-13 22:50:34,2023-08-13 22:50:34,Neutral,,1.0,Randika Soyza,0 days 01:37:46.242000,I want 2 cream how many,Hi Tharsha You can purchase this product for Rs230
2023-08-01,Lever Ayush Sri Lanka,Ayush saffron face cream eka nadda dn,2023-08-13 09:59:55,Facebook,7193963,"Hi Sewwandi, Lever Ayush Sri Lanka වෙතින් Night Cream එකක් හඳුන්වා දී නැති බව කරුණාවෙන් සලකන්න. කෙසේ නමුත් ඔබට මෙම නිෂ්පාදනය රාත්‍රී කාලයේදී භාවිතා කිරීමට නිර්දේශ කළ හැකිය.",SENT,Lever Ayush Sri Lanka,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-08-13 10:22:03,2023-08-13 10:22:05,Neutral,,1.0,Chamini Madhushika,0 days 00:22:10.455000,Ayush saffron face cream eka nadda dn,Hi Sewwandi Lever Ayush Sri Lanka වෙතින් Night Cream එකක් හඳුන්වා දී නැති බව කරුණාවෙන් සලකන්න කෙසේ නමුත් ඔබට මෙම නිෂ්පාදනය රාත්රී කාලයේදී භාවිතා කිරීමට නිර්දේශ කළ හැකිය
2023-08-01,Lever Ayush Sri Lanka,Night cream ekak nadda,2023-08-20 18:53:17,Facebook,7316277,"Hi Deepika, ඔව්, ඔබට නිර්දේශ කරන්න පුළුවන්.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-21 00:46:39,2023-08-21 00:46:41,Neutral,,1.0,Randika Soyza,0 days 05:53:24.397000,Night cream ekak nadda,Hi Deepika ඔව් ඔබට නිර්දේශ කරන්න පුළුවන්
2023-08-01,Lever Ayush Sri Lanka,Mune kalu pata lapa kalal makenawada mekata aluham walat hodaida,2023-08-05 03:33:25,Facebook,7069227,"Hi Kavindi, Ayush Turmeric Face Cream එක මගින් කුරුලෑ ඇති වීම වළක්වා, ඔබට ස්වභාවික රන්වන් සමක් ලබා ගැනීමට උපකාරී වේ.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-05 08:47:51,2023-08-05 08:47:53,Neutral,,1.0,Randika Soyza,0 days 05:14:28.640000,Mune kalu pata lapa kalal makenawada mekata aluham walat hodaida,Hi Kavindi Ayush Turmeric Face Cream එක මගින් කුරුලෑ ඇති වීම වළක්වා ඔබට ස්වභාවික රන්වන් සමක් ලබා ගැනීමට උපකාරී වේ
2023-08-01,Lever Ayush Sri Lanka,කුරුලෑ කැලැල් යනොද,2023-08-16 19:42:18,Facebook,7237312,"Hi Chanu, ඔව්,  නිර්දේශ කළ හැක.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-16 20:07:57,2023-08-16 20:07:59,Positive,,1.0,Randika Soyza,0 days 00:25:41.393000,කුරුලෑ කැලැල් යනොද,Hi Chanu ඔව් නිර්දේශ කළ හැක
2023-08-01,Lever Ayush Sri Lanka,Sensitive skin ekakta puluwanda,2023-08-22 18:29:07,Facebook,7347524,"Hi Mohamed, ඔබට මෙම නිෂ්පාදනය දිනපතා භාවිතා කිරීමෙන් ඉක්මන් ප්‍රථිපල ලබා ගත හැකිය.",SENT,Lever Ayush Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-08-22 21:04:43,2023-08-22 21:04:46,Neutral,,1.0,Randika Soyza,0 days 02:35:39.601000,Sensitive skin ekakta puluwanda,Hi Mohamed ඔබට මෙම නිෂ්පාදනය දිනපතා භාවිතා කිරීමෙන් ඉක්මන් ප්රථිපල ලබා ගත හැකිය
